6947.320000	6955.530000	669
6955.940000	6959.040000	670
6959.430000	6962.170000	671
6962.500000	6967.880000	672
6968.630000	6970.100000	673
6970.620000	6975.700000	674
6976.210000	6981.770000	675
6982.420000	6983.590000	676
6983.920000	6986.400000	677
6986.620000	6994.720000	678
6995.370000	7009.500000	679
7010.040000	7011.050000	680
7011.510000	7024.780000	681
7025.390000	7041.620000	682
7041.920000	7044.320000	683
7044.990000	7048.280000	684
7048.610000	7049.780000	685
7050.270000	7059.690000	686
7059.980000	7062.780000	687
7063.210000	7092.800000	688
7093.290000	7094.100000	689
7094.390000	7097.460000	690
7097.910000	7104.230000	691
7104.910000	7111.180000	692
7111.400000	7112.820000	693
7113.240000	7119.030000	694
7120.400000	7131.500000	695
7131.830000	7139.180000	696
7139.560000	7143.930000	697
7144.530000	7149.200000	698
7149.710000	7154.860000	699
7155.240000	7163.220000	700
7163.440000	7164.370000	701
7164.730000	7168.030000	702
7168.400000	7178.360000	703
7178.670000	7196.690000	704
7196.920000	7204.370000	705
7204.630000	7213.590000	706
7214.210000	7219.590000	707
7219.820000	7225.640000	708
7225.970000	7234.540000	709
7234.990000	7240.970000	710
7241.280000	7245.540000	711
7246.150000	7247.410000	712
7247.820000	7249.880000	713
7250.120000	7257.330000	714
7257.720000	7269.800000	715
7270.300000	7270.570000	716
7270.790000	7278.400000	717
7278.690000	7286.950000	718
7287.240000	7298.590000	719
7298.820000	7302.900000	720
7303.250000	7307.260000	721
7308.000000	7313.870000	722
7314.240000	7319.620000	723
7320.280000	7328.010000	724
7328.320000	7337.220000	725
7337.630000	7344.440000	726
7344.680000	7354.430000	727
7355.520000	7357.200000	728
7357.560000	7359.080000	729
7359.330000	7361.020000	730
7361.690000	7365.210000	731
7365.540000	7370.960000	732
7371.240000	7372.260000	733
7372.780000	7373.910000	734
7374.150000	7379.640000	735
7380.030000	7381.060000	736
7381.350000	7382.440000	737
7383.100000	7385.290000	738
7385.950000	7392.780000	739
7393.520000	7402.520000	740
7402.810000	7405.320000	741
7405.570000	7430.670000	742
7431.640000	7440.950000	743
7441.670000	7450.040000	744
7450.390000	7451.640000	745
7452.440000	7454.310000	746
7454.580000	7458.770000	747
7459.140000	7474.800000	748
7475.320000	7477.140000	749
7477.370000	7478.730000	750
7479.120000	7498.900000	751
7499.300000	7502.530000	752
7503.000000	7549.720000	753
7550.010000	7556.740000	754
7557.010000	7569.230000	755
7570.050000	7576.690000	756
7576.980000	7589.390000	757
7589.670000	7611.950000	758
7612.190000	7614.980000	759
7615.550000	7624.540000	760
7624.810000	7627.750000	761
7628.370000	7632.260000	762
7632.590000	7649.530000	763
7649.850000	7668.690000	764
7668.980000	7677.270000	765
7677.520000	7679.110000	766
7679.330000	7732.250000	767
7732.490000	7734.240000	768
7734.530000	7748.930000	769
7749.570000	7750.620000	770
7751.220000	7782.280000	771
7783.020000	7792.560000	772
7793.040000	7804.680000	773
7805.190000	7853.820000	774
7854.320000	7859.330000	775
7859.800000	7866.410000	776
7866.730000	7878.030000	777
7878.510000	7889.160000	778
7889.370000	7893.340000	779
7893.750000	7901.030000	780
7901.260000	7902.040000	781
7902.510000	7903.750000	782
7904.240000	7908.460000	783
7909.130000	7914.210000	784
7914.430000	7926.760000	785
7927.040000	7941.710000	786
7942.120000	7943.950000	787
7944.200000	7964.120000	788
7964.480000	7973.780000	789
7974.210000	7977.120000	790
7977.800000	7978.650000	791
7979.210000	8001.300000	792
8001.710000	8023.590000	793
8024.070000	8046.020000	794
8046.240000	8047.300000	795
8048.920000	8057.070000	796
8057.340000	8102.200000	797
8102.490000	8116.730000	798
8117.030000	8120.960000	799
8121.350000	8130.090000	800
8130.560000	8137.920000	801
8138.280000	8152.090000	802
8152.690000	8177.330000	803
8177.770000	8205.180000	804
8205.550000	8218.180000	805
8218.480000	8255.920000	806
8256.310000	8291.320000	807
8291.620000	8318.710000	808
8318.980000	8340.590000	809
8340.870000	8359.090000	810
8359.330000	8370.610000	811
8370.970000	8384.180000	812
8384.620000	8392.550000	813
8392.920000	8403.780000	814
8404.150000	8411.310000	815
8411.870000	8416.250000	816
8416.850000	8437.760000	817
8438.120000	8446.710000	818
8447.250000	8447.460000	819
8447.730000	8462.100000	820
8462.400000	8473.980000	821
8474.260000	8482.330000	822
8482.570000	8490.320000	823
8490.770000	8500.150000	824
8500.430000	8511.810000	825
8512.500000	8522.620000	826
8523.030000	8546.070000	827
8546.540000	8571.010000	828
8571.560000	8583.040000	829
8583.820000	8593.830000	830
8594.070000	8600.860000	831
8601.210000	8613.740000	832
8613.980000	8622.640000	833
8622.990000	8719.190000	834
8719.480000	8725.710000	835
8726.050000	8733.090000	836
8734.170000	8746.140000	837
8746.830000	8772.370000	838
8772.780000	8847.280000	839
8847.500000	8861.710000	840
8862.020000	8876.590000	841
8876.880000	8931.640000	842
8931.900000	9034.690000	843
9035.010000	9038.980000	844
9039.300000	9047.610000	845
9048.040000	9097.740000	846
9098.000000	9099.540000	847
9100.010000	9103.870000	848
9104.150000	9107.600000	849
9108.040000	9108.410000	850
9108.660000	9112.940000	851
9114.090000	9169.220000	852
9169.540000	9172.350000	853
9172.850000	9183.890000	854
9184.560000	9209.000000	855
9209.410000	9237.020000	856
9237.340000	9241.590000	857
9241.810000	9251.430000	858
9251.710000	9259.450000	859
9259.660000	9292.710000	860
9293.140000	9357.860000	861
9358.370000	9365.660000	862
9366.240000	9379.130000	863
9379.460000	9397.430000	864
9397.840000	9420.040000	865
9420.660000	9437.490000	866
9437.980000	9447.780000	867
9448.000000	9514.500000	868
9515.030000	9528.370000	869
9528.710000	9543.470000	870
9544.080000	9560.200000	871
9560.570000	9560.790000	872
9561.010000	9571.420000	873
9571.720000	9593.290000	874
9594.000000	9616.440000	875
9617.500000	9634.190000	876
9634.680000	9658.960000	877
9659.280000	9676.460000	878
9676.700000	9738.340000	879
9738.560000	9802.730000	880
9803.080000	9821.220000	881
9821.450000	9837.590000	882
9837.840000	9846.650000	883
9846.860000	9849.420000	884
9849.640000	9853.520000	885
9853.910000	9892.700000	886
9893.020000	9906.440000	887
9906.770000	9906.980000	888
9907.220000	9923.330000	889
9923.630000	9925.640000	890
9925.850000	9957.680000	891
9958.100000	9962.710000	892
9963.020000	9963.700000	893
9964.330000	9998.700000	894
9999.060000	10011.810000	895
10012.150000	10025.210000	896
10025.570000	10035.210000	897
10035.470000	10043.670000	898
10043.880000	10060.390000	899
10060.730000	10064.400000	900
10065.630000	10070.880000	901
10071.120000	10072.730000	902
10073.220000	10096.850000	903
10097.110000	10123.640000	904
10123.880000	10197.630000	905
10198.090000	10198.300000	906
10199.100000	10199.970000	907
10200.240000	10362.510000	908
10362.730000	10366.760000	909
10367.040000	10382.640000	910
10382.880000	10404.600000	911
10404.850000	10412.780000	912
10413.340000	10468.200000	913
10468.550000	10486.060000	914
10486.310000	10644.490000	915
10644.740000	10738.440000	916
10738.750000	10741.040000	917
10741.320000	10763.630000	918
10763.970000	10769.600000	919
10770.090000	10775.310000	920
10775.600000	10780.390000	921
10780.840000	10792.060000	922
10792.340000	10795.800000	923
10796.190000	10819.430000	924
10819.780000	10946.240000	925
10946.500000	10957.980000	926
10958.270000	10966.490000	927
10966.730000	10969.640000	928
10969.920000	10973.840000	929
10974.120000	10975.680000	930
10977.130000	11070.990000	931
11071.390000	11095.150000	932
11095.790000	11120.750000	933
11121.570000	11126.250000	934
11126.640000	11130.090000	935
11130.420000	11155.590000	936
11155.860000	11160.900000	937
11161.630000	11170.470000	938
11170.860000	11209.500000	939
11210.000000	11219.660000	940
11219.900000	11226.040000	941
11226.460000	11229.930000	942
11230.330000	11249.390000	943
11249.850000	11261.730000	944
11262.030000	11270.460000	945
11270.850000	11345.840000	946
11346.280000	11418.050000	947
11418.320000	11507.980000	948
11508.250000	11588.610000	949
11589.100000	11592.430000	950
11592.700000	11652.190000	951
11652.500000	11701.030000	952
11701.250000	11710.480000	953
11710.850000	11717.430000	954
11717.660000	11769.890000	955
11770.270000	11818.290000	956
11818.970000	11853.750000	957
11854.140000	11858.490000	958
11858.790000	11867.980000	959
11868.330000	11876.150000	960
11876.410000	11913.990000	961
11914.310000	11924.110000	962
11924.500000	11930.260000	963
11930.480000	11931.600000	964
11931.880000	11965.360000	965
11965.640000	11981.140000	966
11981.370000	11983.640000	967
11983.910000	12086.740000	968
12087.020000	12098.210000	969
12098.520000	12101.100000	970
12101.350000	12124.740000	971
12125.090000	12136.120000	972
12136.910000	12154.550000	973
12154.870000	12156.040000	974
12156.260000	12162.650000	975
12162.900000	12164.400000	976
12164.610000	12165.530000	977
12166.650000	12258.450000	978
12258.780000	12302.080000	979
12302.400000	12307.530000	980
12307.780000	12317.480000	981
12317.800000	12373.890000	982
12374.280000	12408.090000	983
12408.350000	12411.160000	984
12411.390000	12416.880000	985
12417.240000	12424.360000	986
12424.610000	12451.660000	987
12451.870000	12452.960000	988
12453.300000	12470.260000	989
12470.700000	12492.390000	990
12492.680000	12503.710000	991
12504.000000	12519.860000	992
12520.070000	12523.390000	993
12524.010000	12527.550000	994
12527.930000	12528.800000	995
12529.070000	12530.010000	996
12530.770000	12541.820000	997
12542.060000	12550.160000	998
12550.380000	12553.320000	999
12553.750000	12593.870000	1000
12594.180000	12607.880000	1001
12608.500000	12613.060000	1002
12613.450000	12615.800000	1003
12616.230000	12618.420000	1004
12618.710000	12619.650000	1005
12620.080000	12620.870000	1006
12621.180000	12623.560000	1007
12623.920000	12626.550000	1008
12627.020000	12632.420000	1009
12632.930000	12639.560000	1010
12639.850000	12654.420000	1011
12654.840000	12656.350000	1012
